prediction_unit_id,datetime,target,is_consumption
35,2023-05-16 16:00:00,106.038,1
36,2023-05-16 16:00:00,9.536,0
36,2023-05-16 16:00:00,40.516,1
37,2023-05-16 16:00:00,54.091,0
37,2023-05-16 16:00:00,303.657,1
38,2023-05-16 16:00:00,181.857,0
38,2023-05-16 16:00:00,13.167,1
39,2023-05-16 16:00:00,662.883,0
39,2023-05-16 16:00:00,42.091,1
40,2023-05-16 16:00:00,80.944,0
40,2023-05-16 16:00:00,153.92,1
42,2023-05-16 16:00:00,504.492,0
42,2023-05-16 16:00:00,621.469,1
43,2023-05-16 16:00:00,62.968,0
43,2023-05-16 16:00:00,86.392,1
44,2023-05-16 16:00:00,0.002,0
44,2023-05-16 16:00:00,3.867,1
45,2023-05-16 16:00:00,287.323,0
45,2023-05-16 16:00:00,391.855,1
67,2023-05-16 16:00:00,1.643,0
67,2023-05-16 16:00:00,316.547,1
46,2023-05-16 16:00:00,26.454,0
46,2023-05-16 16:00:00,764.106,1
47,2023-05-16 16:00:00,0.209,0
47,2023-05-16 16:00:00,2.558,1
48,2023-05-16 16:00:00,131.292,0
48,2023-05-16 16:00:00,6001.391,1
49,2023-05-16 16:00:00,0.35,0
49,2023-05-16 16:00:00,876.257,1
50,2023-05-16 16:00:00,8.616,0
50,2023-05-16 16:00:00,8.246,1
51,2023-05-16 16:00:00,69.445,0
51,2023-05-16 16:00:00,31.369,1
63,2023-05-16 16:00:00,15.652,0
63,2023-05-16 16:00:00,31.34,1
52,2023-05-16 16:00:00,54.488,0
52,2023-05-16 16:00:00,234.937,1
53,2023-05-16 16:00:00,7.94,0
53,2023-05-16 16:00:00,30.081,1
54,2023-05-16 16:00:00,55.791,0
54,2023-05-16 16:00:00,157.945,1
55,2023-05-16 16:00:00,4.938,0
55,2023-05-16 16:00:00,170.502,1
68,2023-05-16 16:00:00,2.974,0
68,2023-05-16 16:00:00,39.271,1
56,2023-05-16 16:00:00,86.282,0
56,2023-05-16 16:00:00,2554.207,1
57,2023-05-16 16:00:00,39.243,0
57,2023-05-16 16:00:00,21.379,1
58,2023-05-16 16:00:00,200.315,0
58,2023-05-16 16:00:00,54.648,1
64,2023-05-16 16:00:00,41.126,0
64,2023-05-16 16:00:00,521.76,1
59,2023-05-16 16:00:00,86.119,0
59,2023-05-16 16:00:00,33.215,1
60,2023-05-16 16:00:00,189.354,0
60,2023-05-16 16:00:00,326.375,1
0,2023-05-16 17:00:00,185.593,0
0,2023-05-16 17:00:00,374.721,1
1,2023-05-16 17:00:00,1.297,0
1,2023-05-16 17:00:00,3.039,1
2,2023-05-16 17:00:00,571.995,0
2,2023-05-16 17:00:00,927.842,1
3,2023-05-16 17:00:00,10.055,0
3,2023-05-16 17:00:00,855.015,1
4,2023-05-16 17:00:00,34.156,0
4,2023-05-16 17:00:00,1018.773,1
61,2023-05-16 17:00:00,3.153,0
61,2023-05-16 17:00:00,10.022,1
5,2023-05-16 17:00:00,323.737,0
5,2023-05-16 17:00:00,11562.341,1
6,2023-05-16 17:00:00,30.332,0
6,2023-05-16 17:00:00,3.571,1
7,2023-05-16 17:00:00,109.001,0
7,2023-05-16 17:00:00,15.088,1
8,2023-05-16 17:00:00,40.868,0
8,2023-05-16 17:00:00,65.187,1
62,2023-05-16 17:00:00,11.78,0
62,2023-05-16 17:00:00,13.213,1
9,2023-05-16 17:00:00,35.071,0
9,2023-05-16 17:00:00,53.219,1
65,2023-05-16 17:00:00,3.38,0
65,2023-05-16 17:00:00,53.335,1
10,2023-05-16 17:00:00,45.883,0
10,2023-05-16 17:00:00,475.773,1
11,2023-05-16 17:00:00,4.886,0
11,2023-05-16 17:00:00,40.22,1
12,2023-05-16 17:00:00,20.596,0
12,2023-05-16 17:00:00,69.242,1
13,2023-05-16 17:00:00,2.897,0
13,2023-05-16 17:00:00,47.939,1
14,2023-05-16 17:00:00,40.482,0
14,2023-05-16 17:00:00,718.207,1
15,2023-05-16 17:00:00,3.798,0
15,2023-05-16 17:00:00,27.002,1
16,2023-05-16 17:00:00,13.388,0
16,2023-05-16 17:00:00,37.148,1
17,2023-05-16 17:00:00,1.904,0
17,2023-05-16 17:00:00,632.157,1
66,2023-05-16 17:00:00,1.643,0
66,2023-05-16 17:00:00,42.565,1
18,2023-05-16 17:00:00,19.963,0
18,2023-05-16 17:00:00,717.669,1
19,2023-05-16 17:00:00,11.343,0
19,2023-05-16 17:00:00,37.371,1
20,2023-05-16 17:00:00,43.765,0
20,2023-05-16 17:00:00,136.529,1
21,2023-05-16 17:00:00,6.38,0
21,2023-05-16 17:00:00,219.738,1
22,2023-05-16 17:00:00,3.363,0
22,2023-05-16 17:00:00,239.984,1
23,2023-05-16 17:00:00,61.71,0
23,2023-05-16 17:00:00,1255.206,1
24,2023-05-16 17:00:00,10.959,0
24,2023-05-16 17:00:00,157.382,1
25,2023-05-16 17:00:00,77.73,0
25,2023-05-16 17:00:00,53.554,1
27,2023-05-16 17:00:00,277.408,0
27,2023-05-16 17:00:00,131.631,1
28,2023-05-16 17:00:00,5.705,0
28,2023-05-16 17:00:00,501.333,1
29,2023-05-16 17:00:00,40.544,0
29,2023-05-16 17:00:00,714.159,1
30,2023-05-16 17:00:00,157.421,0
30,2023-05-16 17:00:00,1132.185,1
31,2023-05-16 17:00:00,19.085,0
31,2023-05-16 17:00:00,21.861,1
32,2023-05-16 17:00:00,71.306,0
32,2023-05-16 17:00:00,54.312,1
33,2023-05-16 17:00:00,194.037,0
33,2023-05-16 17:00:00,442.032,1
34,2023-05-16 17:00:00,27.384,0
34,2023-05-16 17:00:00,29.329,1
35,2023-05-16 17:00:00,71.18,0
35,2023-05-16 17:00:00,119.385,1
36,2023-05-16 17:00:00,13.192,0
36,2023-05-16 17:00:00,32.884,1
37,2023-05-16 17:00:00,43.669,0
37,2023-05-16 17:00:00,297.78,1
38,2023-05-16 17:00:00,168.786,0
38,2023-05-16 17:00:00,14.3,1
39,2023-05-16 17:00:00,559.8,0
39,2023-05-16 17:00:00,42.174,1
40,2023-05-16 17:00:00,44.752,0
40,2023-05-16 17:00:00,117.525,1
42,2023-05-16 17:00:00,413.384,0
42,2023-05-16 17:00:00,561.842,1
43,2023-05-16 17:00:00,47.931,0
43,2023-05-16 17:00:00,99.411,1
44,2023-05-16 17:00:00,0.106,0
44,2023-05-16 17:00:00,4.572,1
45,2023-05-16 17:00:00,235.257,0
45,2023-05-16 17:00:00,381.11,1
67,2023-05-16 17:00:00,0.909,0
67,2023-05-16 17:00:00,417.576,1
46,2023-05-16 17:00:00,24.344,0
46,2023-05-16 17:00:00,542.767,1
47,2023-05-16 17:00:00,0.226,0
47,2023-05-16 17:00:00,1.801,1
48,2023-05-16 17:00:00,156.121,0
48,2023-05-16 17:00:00,5485.17,1
49,2023-05-16 17:00:00,0.1,0
49,2023-05-16 17:00:00,872.365,1
50,2023-05-16 17:00:00,7.73,0
50,2023-05-16 17:00:00,7.646,1
51,2023-05-16 17:00:00,52.158,0
51,2023-05-16 17:00:00,37.536,1
63,2023-05-16 17:00:00,10.967,0
63,2023-05-16 17:00:00,28.594,1
52,2023-05-16 17:00:00,39.371,0
52,2023-05-16 17:00:00,177.464,1
53,2023-05-16 17:00:00,9.476,0
53,2023-05-16 17:00:00,29.27,1
54,2023-05-16 17:00:00,69.016,0
54,2023-05-16 17:00:00,135.249,1
55,2023-05-16 17:00:00,9.651,0
55,2023-05-16 17:00:00,124.715,1
68,2023-05-16 17:00:00,3.933,0
68,2023-05-16 17:00:00,33.286,1
56,2023-05-16 17:00:00,131.914,0
56,2023-05-16 17:00:00,2301.567,1
57,2023-05-16 17:00:00,37.116,0
57,2023-05-16 17:00:00,25.751,1
58,2023-05-16 17:00:00,194.84,0
58,2023-05-16 17:00:00,55.666,1
64,2023-05-16 17:00:00,38.875,0
64,2023-05-16 17:00:00,536.654,1
59,2023-05-16 17:00:00,85.961,0
59,2023-05-16 17:00:00,19.473,1
60,2023-05-16 17:00:00,173.191,0
60,2023-05-16 17:00:00,242.074,1
0,2023-05-16 18:00:00,104.575,0
0,2023-05-16 18:00:00,461.897,1
1,2023-05-16 18:00:00,0.539,0
1,2023-05-16 18:00:00,3.623,1
2,2023-05-16 18:00:00,329.234,0
2,2023-05-16 18:00:00,1119.857,1
3,2023-05-16 18:00:00,7.093,0
3,2023-05-16 18:00:00,726.517,1
4,2023-05-16 18:00:00,23.535,0
4,2023-05-16 18:00:00,973.438,1
61,2023-05-16 18:00:00,1.919,0
61,2023-05-16 18:00:00,15.136,1
5,2023-05-16 18:00:00,179.955,0
5,2023-05-16 18:00:00,10520.999,1
6,2023-05-16 18:00:00,16.47,0
6,2023-05-16 18:00:00,6.184,1
7,2023-05-16 18:00:00,85.355,0
7,2023-05-16 18:00:00,22.182,1
8,2023-05-16 18:00:00,28.545,0
8,2023-05-16 18:00:00,59.205,1
62,2023-05-16 18:00:00,4.554,0
62,2023-05-16 18:00:00,20.828,1
9,2023-05-16 18:00:00,11.607,0
9,2023-05-16 18:00:00,57.46,1
65,2023-05-16 18:00:00,0.853,0
65,2023-05-16 18:00:00,56.445,1
10,2023-05-16 18:00:00,3.203,0
10,2023-05-16 18:00:00,510.197,1
11,2023-05-16 18:00:00,5.01,0
11,2023-05-16 18:00:00,39.476,1
12,2023-05-16 18:00:00,19.139,0
12,2023-05-16 18:00:00,83.491,1
13,2023-05-16 18:00:00,3.311,0
13,2023-05-16 18:00:00,47.588,1
14,2023-05-16 18:00:00,19.054,0
14,2023-05-16 18:00:00,752.675,1
15,2023-05-16 18:00:00,4.915,0
15,2023-05-16 18:00:00,28.011,1
16,2023-05-16 18:00:00,18.448,0
16,2023-05-16 18:00:00,32.271,1
17,2023-05-16 18:00:00,3.98,0
17,2023-05-16 18:00:00,502.415,1
66,2023-05-16 18:00:00,4.713,0
66,2023-05-16 18:00:00,33.27,1
18,2023-05-16 18:00:00,30.004,0
18,2023-05-16 18:00:00,692.506,1
19,2023-05-16 18:00:00,8.08,0
19,2023-05-16 18:00:00,51.958,1
20,2023-05-16 18:00:00,27.857,0
20,2023-05-16 18:00:00,150.945,1
21,2023-05-16 18:00:00,5.674,0
21,2023-05-16 18:00:00,169.137,1
22,2023-05-16 18:00:00,2.872,0
22,2023-05-16 18:00:00,228.836,1
23,2023-05-16 18:00:00,33.166,0
23,2023-05-16 18:00:00,1235.101,1
24,2023-05-16 18:00:00,17.077,0
24,2023-05-16 18:00:00,161.606,1
25,2023-05-16 18:00:00,104.475,0
25,2023-05-16 18:00:00,40.027,1
27,2023-05-16 18:00:00,341.486,0
27,2023-05-16 18:00:00,123.819,1
28,2023-05-16 18:00:00,16.975,0
28,2023-05-16 18:00:00,421.216,1
29,2023-05-16 18:00:00,56.669,0
29,2023-05-16 18:00:00,587.948,1
30,2023-05-16 18:00:00,188.943,0
30,2023-05-16 18:00:00,950.529,1
31,2023-05-16 18:00:00,14.053,0
31,2023-05-16 18:00:00,15.647,1
32,2023-05-16 18:00:00,49.454,0
32,2023-05-16 18:00:00,56.625,1
33,2023-05-16 18:00:00,191.634,0
33,2023-05-16 18:00:00,408.22,1
34,2023-05-16 18:00:00,15.297,0
34,2023-05-16 18:00:00,37.673,1
35,2023-05-16 18:00:00,49.648,0
35,2023-05-16 18:00:00,130.044,1
36,2023-05-16 18:00:00,8.786,0
36,2023-05-16 18:00:00,40.61,1
37,2023-05-16 18:00:00,51.823,0
37,2023-05-16 18:00:00,235.307,1
38,2023-05-16 18:00:00,93.214,0
38,2023-05-16 18:00:00,20.64,1
39,2023-05-16 18:00:00,320.632,0
39,2023-05-16 18:00:00,60.135,1
40,2023-05-16 18:00:00,21.272,0
40,2023-05-16 18:00:00,33.703,1
42,2023-05-16 18:00:00,266.056,0
42,2023-05-16 18:00:00,689.925,1
43,2023-05-16 18:00:00,62.19,0
43,2023-05-16 18:00:00,90.594,1
44,2023-05-16 18:00:00,0.258,0
44,2023-05-16 18:00:00,3.086,1
45,2023-05-16 18:00:00,306.532,0
45,2023-05-16 18:00:00,438.006,1
67,2023-05-16 18:00:00,1.695,0
67,2023-05-16 18:00:00,358.413,1
46,2023-05-16 18:00:00,43.428,0
46,2023-05-16 18:00:00,494.79,1
47,2023-05-16 18:00:00,0.357,0
47,2023-05-16 18:00:00,1.921,1
48,2023-05-16 18:00:00,273.067,0
48,2023-05-16 18:00:00,4737.748,1
49,2023-05-16 18:00:00,0.15,0
49,2023-05-16 18:00:00,811.866,1
50,2023-05-16 18:00:00,5.119,0
50,2023-05-16 18:00:00,8.284,1
51,2023-05-16 18:00:00,45.347,0
51,2023-05-16 18:00:00,44.8,1
63,2023-05-16 18:00:00,5.887,0
63,2023-05-16 18:00:00,29.962,1
52,2023-05-16 18:00:00,48.868,0
52,2023-05-16 18:00:00,153.709,1
53,2023-05-16 18:00:00,16.502,0
53,2023-05-16 18:00:00,29.453,1
54,2023-05-16 18:00:00,119.413,0
54,2023-05-16 18:00:00,125.151,1
55,2023-05-16 18:00:00,16.638,0
55,2023-05-16 18:00:00,84.095,1
68,2023-05-16 18:00:00,24.321,0
68,2023-05-16 18:00:00,1.528,1
56,2023-05-16 18:00:00,209.163,0
56,2023-05-16 18:00:00,2087.787,1
57,2023-05-16 18:00:00,13.236,0
57,2023-05-16 18:00:00,31.793,1
58,2023-05-16 18:00:00,75.072,0
58,2023-05-16 18:00:00,80.8,1
64,2023-05-16 18:00:00,11.935,0
64,2023-05-16 18:00:00,545.432,1
59,2023-05-16 18:00:00,33.059,0
59,2023-05-16 18:00:00,16.422,1
60,2023-05-16 18:00:00,94.071,0
60,2023-05-16 18:00:00,266.495,1
0,2023-05-16 19:00:00,64.119,0
0,2023-05-16 19:00:00,494.728,1
1,2023-05-16 19:00:00,0.396,0
1,2023-05-16 19:00:00,5.69,1
2,2023-05-16 19:00:00,204.852,0
2,2023-05-16 19:00:00,1225.389,1
3,2023-05-16 19:00:00,2.375,0
3,2023-05-16 19:00:00,675.642,1
4,2023-05-16 19:00:00,17.002,0
4,2023-05-16 19:00:00,962.908,1
61,2023-05-16 19:00:00,1.053,0
61,2023-05-16 19:00:00,16.572,1
5,2023-05-16 19:00:00,128.19,0
5,2023-05-16 19:00:00,10201.286,1
6,2023-05-16 19:00:00,6.189,0
6,2023-05-16 19:00:00,10.047,1
7,2023-05-16 19:00:00,28.934,0
7,2023-05-16 19:00:00,32.607,1
8,2023-05-16 19:00:00,15.326,0
8,2023-05-16 19:00:00,71.814,1
62,2023-05-16 19:00:00,0.798,0
62,2023-05-16 19:00:00,27.77,1
9,2023-05-16 19:00:00,3.329,0
9,2023-05-16 19:00:00,63.514,1
65,2023-05-16 19:00:00,0.101,0
65,2023-05-16 19:00:00,49.688,1
10,2023-05-16 19:00:00,0.345,0
10,2023-05-16 19:00:00,481.663,1
11,2023-05-16 19:00:00,6.523,0
11,2023-05-16 19:00:00,31.814,1
12,2023-05-16 19:00:00,32.545,0
12,2023-05-16 19:00:00,70.629,1
13,2023-05-16 19:00:00,5.62,0
13,2023-05-16 19:00:00,37.721,1
14,2023-05-16 19:00:00,32.975,0
14,2023-05-16 19:00:00,714.832,1
15,2023-05-16 19:00:00,6.876,0
15,2023-05-16 19:00:00,13.026,1
16,2023-05-16 19:00:00,25.253,0
16,2023-05-16 19:00:00,30.057,1
17,2023-05-16 19:00:00,5.5,0
17,2023-05-16 19:00:00,478.367,1
66,2023-05-16 19:00:00,9.988,0
66,2023-05-16 19:00:00,29.975,1
18,2023-05-16 19:00:00,35.286,0
18,2023-05-16 19:00:00,615.416,1
19,2023-05-16 19:00:00,7.769,0
19,2023-05-16 19:00:00,54.202,1
20,2023-05-16 19:00:00,26.425,0
20,2023-05-16 19:00:00,140.174,1
21,2023-05-16 19:00:00,4.621,0
21,2023-05-16 19:00:00,165.804,1
22,2023-05-16 19:00:00,2.181,0
22,2023-05-16 19:00:00,223.134,1
23,2023-05-16 19:00:00,33.781,0
23,2023-05-16 19:00:00,1202.395,1
24,2023-05-16 19:00:00,7.245,0
24,2023-05-16 19:00:00,139.904,1
25,2023-05-16 19:00:00,39.849,0
25,2023-05-16 19:00:00,65.597,1
27,2023-05-16 19:00:00,145.219,0
27,2023-05-16 19:00:00,157.549,1
28,2023-05-16 19:00:00,6.665,0
28,2023-05-16 19:00:00,394.465,1
29,2023-05-16 19:00:00,21.944,0
29,2023-05-16 19:00:00,733.736,1
30,2023-05-16 19:00:00,104.501,0
30,2023-05-16 19:00:00,932.967,1
31,2023-05-16 19:00:00,4.055,0
31,2023-05-16 19:00:00,18.216,1
32,2023-05-16 19:00:00,18.25,0
32,2023-05-16 19:00:00,68.752,1
33,2023-05-16 19:00:00,64.357,0
33,2023-05-16 19:00:00,430.994,1
34,2023-05-16 19:00:00,10.292,0
34,2023-05-16 19:00:00,38.884,1
35,2023-05-16 19:00:00,31.303,0
35,2023-05-16 19:00:00,122.678,1
36,2023-05-16 19:00:00,6.494,0
36,2023-05-16 19:00:00,35.421,1
37,2023-05-16 19:00:00,29.256,0
37,2023-05-16 19:00:00,226.058,1
38,2023-05-16 19:00:00,45.1,0
38,2023-05-16 19:00:00,32.45,1
39,2023-05-16 19:00:00,155.813,0
39,2023-05-16 19:00:00,91.7,1
40,2023-05-16 19:00:00,8.946,0
40,2023-05-16 19:00:00,27.62,1
42,2023-05-16 19:00:00,126.793,0
42,2023-05-16 19:00:00,692.877,1
43,2023-05-16 19:00:00,11.897,0
43,2023-05-16 19:00:00,142.482,1
44,2023-05-16 19:00:00,0.03,0
44,2023-05-16 19:00:00,4.166,1
45,2023-05-16 19:00:00,67.456,0
45,2023-05-16 19:00:00,562.207,1
67,2023-05-16 19:00:00,0.096,0
67,2023-05-16 19:00:00,403.57,1
46,2023-05-16 19:00:00,10.684,0
46,2023-05-16 19:00:00,520.902,1
47,2023-05-16 19:00:00,0.04,0
47,2023-05-16 19:00:00,3.548,1
48,2023-05-16 19:00:00,122.407,0
48,2023-05-16 19:00:00,4989.363,1
49,2023-05-16 19:00:00,0.1,0
49,2023-05-16 19:00:00,805.966,1
50,2023-05-16 19:00:00,5.038,0
50,2023-05-16 19:00:00,7.345,1
51,2023-05-16 19:00:00,38.275,0
51,2023-05-16 19:00:00,52.586,1
63,2023-05-16 19:00:00,5.092,0
63,2023-05-16 19:00:00,37.191,1
52,2023-05-16 19:00:00,38.661,0
52,2023-05-16 19:00:00,174.184,1
53,2023-05-16 19:00:00,32.09,0
53,2023-05-16 19:00:00,21.415,1
54,2023-05-16 19:00:00,178.693,0
54,2023-05-16 19:00:00,94.531,1
55,2023-05-16 19:00:00,13.145,0
55,2023-05-16 19:00:00,75.431,1
68,2023-05-16 19:00:00,28.24,0
68,2023-05-16 19:00:00,0.163,1
56,2023-05-16 19:00:00,198.799,0
56,2023-05-16 19:00:00,1675.44,1
57,2023-05-16 19:00:00,3.929,0
57,2023-05-16 19:00:00,39.663,1
58,2023-05-16 19:00:00,27.069,0
58,2023-05-16 19:00:00,98.564,1
64,2023-05-16 19:00:00,5.875,0
64,2023-05-16 19:00:00,524.463,1
59,2023-05-16 19:00:00,10.396,0
59,2023-05-16 19:00:00,25.836,1
60,2023-05-16 19:00:00,35.449,0
60,2023-05-16 19:00:00,243.979,1
0,2023-05-16 20:00:00,16.411,0
0,2023-05-16 20:00:00,603.765,1
1,2023-05-16 20:00:00,0.035,0
1,2023-05-16 20:00:00,5.687,1
2,2023-05-16 20:00:00,55.149,0
2,2023-05-16 20:00:00,1421.676,1
3,2023-05-16 20:00:00,1.336,0
3,2023-05-16 20:00:00,588.576,1
4,2023-05-16 20:00:00,3.073,0
4,2023-05-16 20:00:00,902.371,1
61,2023-05-16 20:00:00,0.341,0
61,2023-05-16 20:00:00,17.8,1
5,2023-05-16 20:00:00,38.099,0
5,2023-05-16 20:00:00,9920.306,1
6,2023-05-16 20:00:00,2.763,0
6,2023-05-16 20:00:00,12.085,1
7,2023-05-16 20:00:00,10.119,0
7,2023-05-16 20:00:00,35.15,1
8,2023-05-16 20:00:00,3.358,0
8,2023-05-16 20:00:00,80.426,1
62,2023-05-16 20:00:00,0.342,0
62,2023-05-16 20:00:00,28.243,1
9,2023-05-16 20:00:00,9.465,0
9,2023-05-16 20:00:00,65.256,1
65,2023-05-16 20:00:00,0.047,0
65,2023-05-16 20:00:00,51.258,1
10,2023-05-16 20:00:00,0.517,0
10,2023-05-16 20:00:00,414.606,1
11,2023-05-16 20:00:00,2.771,0
11,2023-05-16 20:00:00,39.463,1
12,2023-05-16 20:00:00,9.315,0
12,2023-05-16 20:00:00,80.88,1
13,2023-05-16 20:00:00,1.248,0
13,2023-05-16 20:00:00,27.27,1
14,2023-05-16 20:00:00,7.227,0
14,2023-05-16 20:00:00,769.671,1
15,2023-05-16 20:00:00,2.694,0
15,2023-05-16 20:00:00,22.437,1
16,2023-05-16 20:00:00,10.656,0
16,2023-05-16 20:00:00,44.452,1
17,2023-05-16 20:00:00,2.2,0
17,2023-05-16 20:00:00,753.39,1
66,2023-05-16 20:00:00,3.165,0
66,2023-05-16 20:00:00,59.724,1
18,2023-05-16 20:00:00,17.115,0
18,2023-05-16 20:00:00,682.392,1
19,2023-05-16 20:00:00,3.282,0
19,2023-05-16 20:00:00,57.77,1
20,2023-05-16 20:00:00,9.554,0
20,2023-05-16 20:00:00,168.981,1
21,2023-05-16 20:00:00,1.9,0
21,2023-05-16 20:00:00,171.219,1
22,2023-05-16 20:00:00,0.447,0
22,2023-05-16 20:00:00,168.414,1
23,2023-05-16 20:00:00,12.699,0
23,2023-05-16 20:00:00,1262.645,1
24,2023-05-16 20:00:00,1.23,0
24,2023-05-16 20:00:00,139.001,1
25,2023-05-16 20:00:00,14.745,0
25,2023-05-16 20:00:00,87.695,1
27,2023-05-16 20:00:00,47.989,0
27,2023-05-16 20:00:00,217.505,1
28,2023-05-16 20:00:00,2.401,0
28,2023-05-16 20:00:00,441.791,1
29,2023-05-16 20:00:00,8.675,0
29,2023-05-16 20:00:00,745.741,1
30,2023-05-16 20:00:00,36.225,0
30,2023-05-16 20:00:00,873.398,1
31,2023-05-16 20:00:00,0.798,0
31,2023-05-16 20:00:00,27.276,1
32,2023-05-16 20:00:00,5.661,0
32,2023-05-16 20:00:00,72.431,1
33,2023-05-16 20:00:00,28.712,0
33,2023-05-16 20:00:00,502.24,1
34,2023-05-16 20:00:00,3.588,0
34,2023-05-16 20:00:00,43.719,1
35,2023-05-16 20:00:00,12.914,0
35,2023-05-16 20:00:00,154.807,1
36,2023-05-16 20:00:00,2.735,0
36,2023-05-16 20:00:00,39.26,1
37,2023-05-16 20:00:00,15.708,0
37,2023-05-16 20:00:00,221.868,1
38,2023-05-16 20:00:00,13.07,0
38,2023-05-16 20:00:00,40.603,1
39,2023-05-16 20:00:00,46.484,0
39,2023-05-16 20:00:00,123.952,1
40,2023-05-16 20:00:00,1.925,0
40,2023-05-16 20:00:00,73.575,1
42,2023-05-16 20:00:00,37.069,0
42,2023-05-16 20:00:00,724.853,1
43,2023-05-16 20:00:00,12.589,0
43,2023-05-16 20:00:00,160.386,1
44,2023-05-16 20:00:00,0.053,0
44,2023-05-16 20:00:00,2.387,1
45,2023-05-16 20:00:00,71.97,0
45,2023-05-16 20:00:00,550.574,1
67,2023-05-16 20:00:00,0.166,0
67,2023-05-16 20:00:00,355.028,1
46,2023-05-16 20:00:00,13.045,0
46,2023-05-16 20:00:00,567.91,1
47,2023-05-16 20:00:00,0.049,0
47,2023-05-16 20:00:00,3.106,1
48,2023-05-16 20:00:00,130.036,0
48,2023-05-16 20:00:00,5042.079,1
49,2023-05-16 20:00:00,0.15,0
49,2023-05-16 20:00:00,789.294,1
50,2023-05-16 20:00:00,1.867,0
50,2023-05-16 20:00:00,10.43,1
51,2023-05-16 20:00:00,26.144,0
51,2023-05-16 20:00:00,56.493,1
63,2023-05-16 20:00:00,2.906,0
63,2023-05-16 20:00:00,33.788,1
52,2023-05-16 20:00:00,17.361,0
52,2023-05-16 20:00:00,189.652,1
53,2023-05-16 20:00:00,9.229,0
53,2023-05-16 20:00:00,29.45,1
54,2023-05-16 20:00:00,54.16,0
54,2023-05-16 20:00:00,143.511,1
55,2023-05-16 20:00:00,4.811,0
55,2023-05-16 20:00:00,83.29,1
68,2023-05-16 20:00:00,10.494,0
68,2023-05-16 20:00:00,2.401,1
56,2023-05-16 20:00:00,88.994,0
56,2023-05-16 20:00:00,1888.708,1
57,2023-05-16 20:00:00,0.525,0
57,2023-05-16 20:00:00,47.151,1
58,2023-05-16 20:00:00,6.582,0
58,2023-05-16 20:00:00,125.453,1
64,2023-05-16 20:00:00,1.94,0
64,2023-05-16 20:00:00,485.43,1
59,2023-05-16 20:00:00,2.176,0
59,2023-05-16 20:00:00,30.711,1
60,2023-05-16 20:00:00,8.773,0
60,2023-05-16 20:00:00,267.362,1
0,2023-05-16 21:00:00,3.431,0
0,2023-05-16 21:00:00,635.759,1
1,2023-05-16 21:00:00,0.001,0
1,2023-05-16 21:00:00,7.176,1
2,2023-05-16 21:00:00,30.179,0
2,2023-05-16 21:00:00,1602.296,1
3,2023-05-16 21:00:00,0.101,0
3,2023-05-16 21:00:00,541.961,1
4,2023-05-16 21:00:00,0.262,0
4,2023-05-16 21:00:00,855.162,1
61,2023-05-16 21:00:00,0.032,0
61,2023-05-16 21:00:00,22.167,1
5,2023-05-16 21:00:00,61.328,0
5,2023-05-16 21:00:00,9023.859,1
6,2023-05-16 21:00:00,0.999,0
6,2023-05-16 21:00:00,11.534,1
7,2023-05-16 21:00:00,1.615,0
7,2023-05-16 21:00:00,50.084,1
8,2023-05-16 21:00:00,0.373,0
8,2023-05-16 21:00:00,74.074,1
62,2023-05-16 21:00:00,0.024,0
62,2023-05-16 21:00:00,36.716,1
9,2023-05-16 21:00:00,8.304,0
9,2023-05-16 21:00:00,75.773,1
65,2023-05-16 21:00:00,0.116,0
65,2023-05-16 21:00:00,44.609,1
10,2023-05-16 21:00:00,36.12,0
10,2023-05-16 21:00:00,399.208,1
11,2023-05-16 21:00:00,0.546,0
11,2023-05-16 21:00:00,38.552,1
12,2023-05-16 21:00:00,1.484,0
12,2023-05-16 21:00:00,109.21,1
13,2023-05-16 21:00:00,0.191,0
13,2023-05-16 21:00:00,19.657,1
14,2023-05-16 21:00:00,67.539,0
14,2023-05-16 21:00:00,732.332,1
15,2023-05-16 21:00:00,0.312,0
15,2023-05-16 21:00:00,36.463,1
16,2023-05-16 21:00:00,0.672,0
16,2023-05-16 21:00:00,53.001,1
17,2023-05-16 21:00:00,0.1,0
17,2023-05-16 21:00:00,790.863,1
66,2023-05-16 21:00:00,0.024,0
66,2023-05-16 21:00:00,70.545,1
18,2023-05-16 21:00:00,1.736,0
18,2023-05-16 21:00:00,655.593,1
19,2023-05-16 21:00:00,0.586,0
19,2023-05-16 21:00:00,65.509,1
20,2023-05-16 21:00:00,1.498,0
20,2023-05-16 21:00:00,187.265,1
21,2023-05-16 21:00:00,0.2,0
21,2023-05-16 21:00:00,150.376,1
22,2023-05-16 21:00:00,0.039,0
22,2023-05-16 21:00:00,155.775,1
23,2023-05-16 21:00:00,1.95,0
23,2023-05-16 21:00:00,1282.158,1
24,2023-05-16 21:00:00,0.1,0
24,2023-05-16 21:00:00,121.84,1
25,2023-05-16 21:00:00,1.121,0
25,2023-05-16 21:00:00,99.526,1
27,2023-05-16 21:00:00,12.9,0
27,2023-05-16 21:00:00,278.136,1
28,2023-05-16 21:00:00,0.131,0
28,2023-05-16 21:00:00,433.845,1
29,2023-05-16 21:00:00,0.377,0
29,2023-05-16 21:00:00,856.655,1
30,2023-05-16 21:00:00,4.083,0
30,2023-05-16 21:00:00,896.908,1
31,2023-05-16 21:00:00,0.07,0
31,2023-05-16 21:00:00,25.936,1
32,2023-05-16 21:00:00,0.305,0
